codepoint	ascii	comment
0x01b01f	"--null--"	" 𛀟  HENTAIGANA LETTER KA-9"
0x01b020	"--null--"	" 𛀠  HENTAIGANA LETTER KA-10"
0x01b021	"--null--"	" 𛀡  HENTAIGANA LETTER KA-11"
0x01b022	"--null--"	" 𛀢  HENTAIGANA LETTER KA-KE"
0x01b023	"--null--"	" 𛀣  HENTAIGANA LETTER KI-1"
0x01b024	"--null--"	" 𛀤  HENTAIGANA LETTER KI-2"
0x01b025	"--null--"	" 𛀥  HENTAIGANA LETTER KI-3"
0x01b026	"--null--"	" 𛀦  HENTAIGANA LETTER KI-4"
0x01b027	"--null--"	" 𛀧  HENTAIGANA LETTER KI-5"
0x01b028	"--null--"	" 𛀨  HENTAIGANA LETTER KI-6"
0x01b029	"--null--"	" 𛀩  HENTAIGANA LETTER KI-7"
0x01b02a	"--null--"	" 𛀪  HENTAIGANA LETTER KI-8"
0x01b02b	"--null--"	" 𛀫  HENTAIGANA LETTER KU-1"
0x01b02c	"--null--"	" 𛀬  HENTAIGANA LETTER KU-2"
0x01b02d	"--null--"	" 𛀭  HENTAIGANA LETTER KU-3"
0x01b02e	"--null--"	" 𛀮  HENTAIGANA LETTER KU-4"
0x01b02f	"--null--"	" 𛀯  HENTAIGANA LETTER KU-5"
0x01b030	"--null--"	" 𛀰  HENTAIGANA LETTER KU-6"
0x01b031	"--null--"	" 𛀱  HENTAIGANA LETTER KU-7"
0x01b032	"--null--"	" 𛀲  HENTAIGANA LETTER KE-1"
0x01b033	"--null--"	" 𛀳  HENTAIGANA LETTER KE-2"
0x01b034	"--null--"	" 𛀴  HENTAIGANA LETTER KE-3"
0x01b035	"--null--"	" 𛀵  HENTAIGANA LETTER KE-4"
0x01b036	"--null--"	" 𛀶  HENTAIGANA LETTER KE-5"
0x01b037	"--null--"	" 𛀷  HENTAIGANA LETTER KE-6"
0x01b038	"--null--"	" 𛀸  HENTAIGANA LETTER KO-1"
0x01b039	"--null--"	" 𛀹  HENTAIGANA LETTER KO-2"
0x01b03a	"--null--"	" 𛀺  HENTAIGANA LETTER KO-3"
0x01b03b	"--null--"	" 𛀻  HENTAIGANA LETTER KO-KI"
0x01b03c	"--null--"	" 𛀼  HENTAIGANA LETTER SA-1"
0x01b03d	"--null--"	" 𛀽  HENTAIGANA LETTER SA-2"
0x01b03e	"--null--"	" 𛀾  HENTAIGANA LETTER SA-3"
0x01b03f	"--null--"	" 𛀿  HENTAIGANA LETTER SA-4"
0x01b040	"--null--"	" 𛁀  HENTAIGANA LETTER SA-5"
0x01b041	"--null--"	" 𛁁  HENTAIGANA LETTER SA-6"
0x01b042	"--null--"	" 𛁂  HENTAIGANA LETTER SA-7"
0x01b043	"--null--"	" 𛁃  HENTAIGANA LETTER SA-8"
0x01b044	"--null--"	" 𛁄  HENTAIGANA LETTER SI-1"
0x01b045	"--null--"	" 𛁅  HENTAIGANA LETTER SI-2"
0x01b046	"--null--"	" 𛁆  HENTAIGANA LETTER SI-3"
0x01b047	"--null--"	" 𛁇  HENTAIGANA LETTER SI-4"
0x01b048	"--null--"	" 𛁈  HENTAIGANA LETTER SI-5"
0x01b049	"--null--"	" 𛁉  HENTAIGANA LETTER SI-6"
0x01b04a	"--null--"	" 𛁊  HENTAIGANA LETTER SU-1"
0x01b04b	"--null--"	" 𛁋  HENTAIGANA LETTER SU-2"
0x01b04c	"--null--"	" 𛁌  HENTAIGANA LETTER SU-3"
0x01b04d	"--null--"	" 𛁍  HENTAIGANA LETTER SU-4"
0x01b04e	"--null--"	" 𛁎  HENTAIGANA LETTER SU-5"
0x01b04f	"--null--"	" 𛁏  HENTAIGANA LETTER SU-6"
0x01b050	"--null--"	" 𛁐  HENTAIGANA LETTER SU-7"
0x01b051	"--null--"	" 𛁑  HENTAIGANA LETTER SU-8"
0x01b052	"--null--"	" 𛁒  HENTAIGANA LETTER SE-1"
0x01b053	"--null--"	" 𛁓  HENTAIGANA LETTER SE-2"
0x01b054	"--null--"	" 𛁔  HENTAIGANA LETTER SE-3"
0x01b055	"--null--"	" 𛁕  HENTAIGANA LETTER SE-4"
0x01b056	"--null--"	" 𛁖  HENTAIGANA LETTER SE-5"
0x01b057	"--null--"	" 𛁗  HENTAIGANA LETTER SO-1"
0x01b058	"--null--"	" 𛁘  HENTAIGANA LETTER SO-2"
0x01b059	"--null--"	" 𛁙  HENTAIGANA LETTER SO-3"
0x01b05a	"--null--"	" 𛁚  HENTAIGANA LETTER SO-4"
0x01b05b	"--null--"	" 𛁛  HENTAIGANA LETTER SO-5"
0x01b05c	"--null--"	" 𛁜  HENTAIGANA LETTER SO-6"
0x01b05d	"--null--"	" 𛁝  HENTAIGANA LETTER SO-7"
0x01b05e	"--null--"	" 𛁞  HENTAIGANA LETTER TA-1"
0x01b05f	"--null--"	" 𛁟  HENTAIGANA LETTER TA-2"
0x01b060	"--null--"	" 𛁠  HENTAIGANA LETTER TA-3"
0x01b061	"--null--"	" 𛁡  HENTAIGANA LETTER TA-4"
0x01b062	"--null--"	" 𛁢  HENTAIGANA LETTER TI-1"
0x01b063	"--null--"	" 𛁣  HENTAIGANA LETTER TI-2"
0x01b064	"--null--"	" 𛁤  HENTAIGANA LETTER TI-3"
0x01b065	"--null--"	" 𛁥  HENTAIGANA LETTER TI-4"
0x01b066	"--null--"	" 𛁦  HENTAIGANA LETTER TI-5"
0x01b067	"--null--"	" 𛁧  HENTAIGANA LETTER TI-6"
0x01b068	"--null--"	" 𛁨  HENTAIGANA LETTER TI-7"
0x01b069	"--null--"	" 𛁩  HENTAIGANA LETTER TU-1"
0x01b06a	"--null--"	" 𛁪  HENTAIGANA LETTER TU-2"
0x01b06b	"--null--"	" 𛁫  HENTAIGANA LETTER TU-3"
0x01b06c	"--null--"	" 𛁬  HENTAIGANA LETTER TU-4"
0x01b06d	"--null--"	" 𛁭  HENTAIGANA LETTER TU-TO"
0x01b06e	"--null--"	" 𛁮  HENTAIGANA LETTER TE-1"
0x01b06f	"--null--"	" 𛁯  HENTAIGANA LETTER TE-2"
0x01b070	"--null--"	" 𛁰  HENTAIGANA LETTER TE-3"
0x01b071	"--null--"	" 𛁱  HENTAIGANA LETTER TE-4"
0x01b072	"--null--"	" 𛁲  HENTAIGANA LETTER TE-5"
0x01b073	"--null--"	" 𛁳  HENTAIGANA LETTER TE-6"
0x01b074	"--null--"	" 𛁴  HENTAIGANA LETTER TE-7"
0x01b075	"--null--"	" 𛁵  HENTAIGANA LETTER TE-8"
0x01b076	"--null--"	" 𛁶  HENTAIGANA LETTER TE-9"
0x01b077	"--null--"	" 𛁷  HENTAIGANA LETTER TO-1"
0x01b078	"--null--"	" 𛁸  HENTAIGANA LETTER TO-2"
0x01b079	"--null--"	" 𛁹  HENTAIGANA LETTER TO-3"
0x01b07a	"--null--"	" 𛁺  HENTAIGANA LETTER TO-4"
0x01b07b	"--null--"	" 𛁻  HENTAIGANA LETTER TO-5"
0x01b07c	"--null--"	" 𛁼  HENTAIGANA LETTER TO-6"
0x01b07d	"--null--"	" 𛁽  HENTAIGANA LETTER TO-RA"
0x01b07e	"--null--"	" 𛁾  HENTAIGANA LETTER NA-1"
0x01b07f	"--null--"	" 𛁿  HENTAIGANA LETTER NA-2"
0x01b080	"--null--"	" 𛂀  HENTAIGANA LETTER NA-3"
0x01b081	"--null--"	" 𛂁  HENTAIGANA LETTER NA-4"
0x01b082	"--null--"	" 𛂂  HENTAIGANA LETTER NA-5"
0x01b083	"--null--"	" 𛂃  HENTAIGANA LETTER NA-6"
0x01b084	"--null--"	" 𛂄  HENTAIGANA LETTER NA-7"
0x01b085	"--null--"	" 𛂅  HENTAIGANA LETTER NA-8"
0x01b086	"--null--"	" 𛂆  HENTAIGANA LETTER NA-9"
0x01b087	"--null--"	" 𛂇  HENTAIGANA LETTER NI-1"
0x01b088	"--null--"	" 𛂈  HENTAIGANA LETTER NI-2"
0x01b089	"--null--"	" 𛂉  HENTAIGANA LETTER NI-3"
0x01b08a	"--null--"	" 𛂊  HENTAIGANA LETTER NI-4"
0x01b08b	"--null--"	" 𛂋  HENTAIGANA LETTER NI-5"
0x01b08c	"--null--"	" 𛂌  HENTAIGANA LETTER NI-6"
0x01b08d	"--null--"	" 𛂍  HENTAIGANA LETTER NI-7"
0x01b08e	"--null--"	" 𛂎  HENTAIGANA LETTER NI-TE"
0x01b08f	"--null--"	" 𛂏  HENTAIGANA LETTER NU-1"
0x01b090	"--null--"	" 𛂐  HENTAIGANA LETTER NU-2"
0x01b091	"--null--"	" 𛂑  HENTAIGANA LETTER NU-3"
0x01b092	"--null--"	" 𛂒  HENTAIGANA LETTER NE-1"
0x01b093	"--null--"	" 𛂓  HENTAIGANA LETTER NE-2"
0x01b094	"--null--"	" 𛂔  HENTAIGANA LETTER NE-3"
0x01b095	"--null--"	" 𛂕  HENTAIGANA LETTER NE-4"
0x01b096	"--null--"	" 𛂖  HENTAIGANA LETTER NE-5"
0x01b097	"--null--"	" 𛂗  HENTAIGANA LETTER NE-6"
0x01b098	"--null--"	" 𛂘  HENTAIGANA LETTER NE-KO"
0x01b099	"--null--"	" 𛂙  HENTAIGANA LETTER NO-1"
0x01b09a	"--null--"	" 𛂚  HENTAIGANA LETTER NO-2"
0x01b09b	"--null--"	" 𛂛  HENTAIGANA LETTER NO-3"
0x01b09c	"--null--"	" 𛂜  HENTAIGANA LETTER NO-4"
0x01b09d	"--null--"	" 𛂝  HENTAIGANA LETTER NO-5"
0x01b09e	"--null--"	" 𛂞  HENTAIGANA LETTER HA-1"
0x01b09f	"--null--"	" 𛂟  HENTAIGANA LETTER HA-2"
0x01b0a0	"--null--"	" 𛂠  HENTAIGANA LETTER HA-3"
0x01b0a1	"--null--"	" 𛂡  HENTAIGANA LETTER HA-4"
0x01b0a2	"--null--"	" 𛂢  HENTAIGANA LETTER HA-5"
0x01b0a3	"--null--"	" 𛂣  HENTAIGANA LETTER HA-6"
0x01b0a4	"--null--"	" 𛂤  HENTAIGANA LETTER HA-7"
0x01b0a5	"--null--"	" 𛂥  HENTAIGANA LETTER HA-8"
0x01b0a6	"--null--"	" 𛂦  HENTAIGANA LETTER HA-9"
0x01b0a7	"--null--"	" 𛂧  HENTAIGANA LETTER HA-10"
0x01b0a8	"--null--"	" 𛂨  HENTAIGANA LETTER HA-11"
0x01b0a9	"--null--"	" 𛂩  HENTAIGANA LETTER HI-1"
0x01b0aa	"--null--"	" 𛂪  HENTAIGANA LETTER HI-2"
0x01b0ab	"--null--"	" 𛂫  HENTAIGANA LETTER HI-3"
0x01b0ac	"--null--"	" 𛂬  HENTAIGANA LETTER HI-4"
0x01b0ad	"--null--"	" 𛂭  HENTAIGANA LETTER HI-5"
0x01b0ae	"--null--"	" 𛂮  HENTAIGANA LETTER HI-6"
0x01b0af	"--null--"	" 𛂯  HENTAIGANA LETTER HI-7"
0x01b0b0	"--null--"	" 𛂰  HENTAIGANA LETTER HU-1"
0x01b0b1	"--null--"	" 𛂱  HENTAIGANA LETTER HU-2"
0x01b0b2	"--null--"	" 𛂲  HENTAIGANA LETTER HU-3"
0x01b0b3	"--null--"	" 𛂳  HENTAIGANA LETTER HE-1"
0x01b0b4	"--null--"	" 𛂴  HENTAIGANA LETTER HE-2"
0x01b0b5	"--null--"	" 𛂵  HENTAIGANA LETTER HE-3"
0x01b0b6	"--null--"	" 𛂶  HENTAIGANA LETTER HE-4"
0x01b0b7	"--null--"	" 𛂷  HENTAIGANA LETTER HE-5"
0x01b0b8	"--null--"	" 𛂸  HENTAIGANA LETTER HE-6"
0x01b0b9	"--null--"	" 𛂹  HENTAIGANA LETTER HE-7"
0x01b0ba	"--null--"	" 𛂺  HENTAIGANA LETTER HO-1"
0x01b0bb	"--null--"	" 𛂻  HENTAIGANA LETTER HO-2"
0x01b0bc	"--null--"	" 𛂼  HENTAIGANA LETTER HO-3"
0x01b0bd	"--null--"	" 𛂽  HENTAIGANA LETTER HO-4"
0x01b0be	"--null--"	" 𛂾  HENTAIGANA LETTER HO-5"
0x01b0bf	"--null--"	" 𛂿  HENTAIGANA LETTER HO-6"
0x01b0c0	"--null--"	" 𛃀  HENTAIGANA LETTER HO-7"
0x01b0c1	"--null--"	" 𛃁  HENTAIGANA LETTER HO-8"
0x01b0c2	"--null--"	" 𛃂  HENTAIGANA LETTER MA-1"
0x01b0c3	"--null--"	" 𛃃  HENTAIGANA LETTER MA-2"
0x01b0c4	"--null--"	" 𛃄  HENTAIGANA LETTER MA-3"
0x01b0c5	"--null--"	" 𛃅  HENTAIGANA LETTER MA-4"
0x01b0c6	"--null--"	" 𛃆  HENTAIGANA LETTER MA-5"
0x01b0c7	"--null--"	" 𛃇  HENTAIGANA LETTER MA-6"
0x01b0c8	"--null--"	" 𛃈  HENTAIGANA LETTER MA-7"
0x01b0c9	"--null--"	" 𛃉  HENTAIGANA LETTER MI-1"
0x01b0ca	"--null--"	" 𛃊  HENTAIGANA LETTER MI-2"
0x01b0cb	"--null--"	" 𛃋  HENTAIGANA LETTER MI-3"
0x01b0cc	"--null--"	" 𛃌  HENTAIGANA LETTER MI-4"
0x01b0cd	"--null--"	" 𛃍  HENTAIGANA LETTER MI-5"
0x01b0ce	"--null--"	" 𛃎  HENTAIGANA LETTER MI-6"
0x01b0cf	"--null--"	" 𛃏  HENTAIGANA LETTER MI-7"
0x01b0d0	"--null--"	" 𛃐  HENTAIGANA LETTER MU-1"
0x01b0d1	"--null--"	" 𛃑  HENTAIGANA LETTER MU-2"
0x01b0d2	"--null--"	" 𛃒  HENTAIGANA LETTER MU-3"
0x01b0d3	"--null--"	" 𛃓  HENTAIGANA LETTER MU-4"
0x01b0d4	"--null--"	" 𛃔  HENTAIGANA LETTER ME-1"
0x01b0d5	"--null--"	" 𛃕  HENTAIGANA LETTER ME-2"
0x01b0d6	"--null--"	" 𛃖  HENTAIGANA LETTER ME-MA"
0x01b0d7	"--null--"	" 𛃗  HENTAIGANA LETTER MO-1"
0x01b0d8	"--null--"	" 𛃘  HENTAIGANA LETTER MO-2"
0x01b0d9	"--null--"	" 𛃙  HENTAIGANA LETTER MO-3"
0x01b0da	"--null--"	" 𛃚  HENTAIGANA LETTER MO-4"
0x01b0db	"--null--"	" 𛃛  HENTAIGANA LETTER MO-5"
0x01b0dc	"--null--"	" 𛃜  HENTAIGANA LETTER MO-6"
0x01b0dd	"--null--"	" 𛃝  HENTAIGANA LETTER YA-1"
0x01b0de	"--null--"	" 𛃞  HENTAIGANA LETTER YA-2"
0x01b0df	"--null--"	" 𛃟  HENTAIGANA LETTER YA-3"
0x01b0e0	"--null--"	" 𛃠  HENTAIGANA LETTER YA-4"
0x01b0e1	"--null--"	" 𛃡  HENTAIGANA LETTER YA-5"
0x01b0e2	"--null--"	" 𛃢  HENTAIGANA LETTER YA-YO"
0x01b0e3	"--null--"	" 𛃣  HENTAIGANA LETTER YU-1"
0x01b0e4	"--null--"	" 𛃤  HENTAIGANA LETTER YU-2"
0x01b0e5	"--null--"	" 𛃥  HENTAIGANA LETTER YU-3"
0x01b0e6	"--null--"	" 𛃦  HENTAIGANA LETTER YU-4"
0x01b0e7	"--null--"	" 𛃧  HENTAIGANA LETTER YO-1"
0x01b0e8	"--null--"	" 𛃨  HENTAIGANA LETTER YO-2"
0x01b0e9	"--null--"	" 𛃩  HENTAIGANA LETTER YO-3"
0x01b0ea	"--null--"	" 𛃪  HENTAIGANA LETTER YO-4"
0x01b0eb	"--null--"	" 𛃫  HENTAIGANA LETTER YO-5"
0x01b0ec	"--null--"	" 𛃬  HENTAIGANA LETTER YO-6"
0x01b0ed	"--null--"	" 𛃭  HENTAIGANA LETTER RA-1"
0x01b0ee	"--null--"	" 𛃮  HENTAIGANA LETTER RA-2"
0x01b0ef	"--null--"	" 𛃯  HENTAIGANA LETTER RA-3"
0x01b0f0	"--null--"	" 𛃰  HENTAIGANA LETTER RA-4"
0x01b0f1	"--null--"	" 𛃱  HENTAIGANA LETTER RI-1"
0x01b0f2	"--null--"	" 𛃲  HENTAIGANA LETTER RI-2"
0x01b0f3	"--null--"	" 𛃳  HENTAIGANA LETTER RI-3"
0x01b0f4	"--null--"	" 𛃴  HENTAIGANA LETTER RI-4"
0x01b0f5	"--null--"	" 𛃵  HENTAIGANA LETTER RI-5"
0x01b0f6	"--null--"	" 𛃶  HENTAIGANA LETTER RI-6"
0x01b0f7	"--null--"	" 𛃷  HENTAIGANA LETTER RI-7"
0x01b0f8	"--null--"	" 𛃸  HENTAIGANA LETTER RU-1"
0x01b0f9	"--null--"	" 𛃹  HENTAIGANA LETTER RU-2"
0x01b0fa	"--null--"	" 𛃺  HENTAIGANA LETTER RU-3"
0x01b0fb	"--null--"	" 𛃻  HENTAIGANA LETTER RU-4"
0x01b0fc	"--null--"	" 𛃼  HENTAIGANA LETTER RU-5"
0x01b0fd	"--null--"	" 𛃽  HENTAIGANA LETTER RU-6"
0x01b0fe	"--null--"	" 𛃾  HENTAIGANA LETTER RE-1"
0x01b0ff	"--null--"	" 𛃿  HENTAIGANA LETTER RE-2"
0x01b100	"--null--"	" 𛄀  HENTAIGANA LETTER RE-3"
0x01b101	"--null--"	" 𛄁  HENTAIGANA LETTER RE-4"
0x01b102	"--null--"	" 𛄂  HENTAIGANA LETTER RO-1"
0x01b103	"--null--"	" 𛄃  HENTAIGANA LETTER RO-2"
0x01b104	"--null--"	" 𛄄  HENTAIGANA LETTER RO-3"
0x01b105	"--null--"	" 𛄅  HENTAIGANA LETTER RO-4"
0x01b106	"--null--"	" 𛄆  HENTAIGANA LETTER RO-5"
0x01b107	"--null--"	" 𛄇  HENTAIGANA LETTER RO-6"
0x01b108	"--null--"	" 𛄈  HENTAIGANA LETTER WA-1"
0x01b109	"--null--"	" 𛄉  HENTAIGANA LETTER WA-2"
0x01b10a	"--null--"	" 𛄊  HENTAIGANA LETTER WA-3"
0x01b10b	"--null--"	" 𛄋  HENTAIGANA LETTER WA-4"
0x01b10c	"--null--"	" 𛄌  HENTAIGANA LETTER WA-5"
0x01b10d	"--null--"	" 𛄍  HENTAIGANA LETTER WI-1"
0x01b10e	"--null--"	" 𛄎  HENTAIGANA LETTER WI-2"
0x01b10f	"--null--"	" 𛄏  HENTAIGANA LETTER WI-3"
0x01b110	"--null--"	" 𛄐  HENTAIGANA LETTER WI-4"
0x01b111	"--null--"	" 𛄑  HENTAIGANA LETTER WI-5"
0x01b112	"--null--"	" 𛄒  HENTAIGANA LETTER WE-1"
0x01b113	"--null--"	" 𛄓  HENTAIGANA LETTER WE-2"
0x01b114	"--null--"	" 𛄔  HENTAIGANA LETTER WE-3"
0x01b115	"--null--"	" 𛄕  HENTAIGANA LETTER WE-4"
0x01b116	"--null--"	" 𛄖  HENTAIGANA LETTER WO-1"
0x01b117	"--null--"	" 𛄗  HENTAIGANA LETTER WO-2"
0x01b118	"--null--"	" 𛄘  HENTAIGANA LETTER WO-3"
0x01b119	"--null--"	" 𛄙  HENTAIGANA LETTER WO-4"
0x01b11a	"--null--"	" 𛄚  HENTAIGANA LETTER WO-5"
0x01b11b	"--null--"	" 𛄛  HENTAIGANA LETTER WO-6"
0x01b11c	"--null--"	" 𛄜  HENTAIGANA LETTER WO-7"
0x01b11d	"--null--"	" 𛄝  HENTAIGANA LETTER N-MU-MO-1"
0x01b11e	"--null--"	" 𛄞  HENTAIGANA LETTER N-MU-MO-2"
0x01b11f	"--null--"	" 𛄟  HIRAGANA LETTER ARCHAIC WU"
0x01b120	"--null--"	" 𛄠  KATAKANA LETTER ARCHAIC YI"
0x01b121	"--null--"	" 𛄡  KATAKANA LETTER ARCHAIC YE"
0x01b122	"--null--"	" 𛄢  KATAKANA LETTER ARCHAIC WU"
0x01b132	"--null--"	" 𛄲  HIRAGANA LETTER SMALL KO"
0x01b150	"--null--"	" 𛅐  HIRAGANA LETTER SMALL WI"
0x01b151	"--null--"	" 𛅑  HIRAGANA LETTER SMALL WE"
0x01b152	"--null--"	" 𛅒  HIRAGANA LETTER SMALL WO"
0x01b155	"--null--"	" 𛅕  KATAKANA LETTER SMALL KO"
0x01b164	"--null--"	" 𛅤  KATAKANA LETTER SMALL WI"
0x01b165	"--null--"	" 𛅥  KATAKANA LETTER SMALL WE"
0x01b166	"--null--"	" 𛅦  KATAKANA LETTER SMALL WO"
0x01b167	"--null--"	" 𛅧  KATAKANA LETTER SMALL N"
0x01b170	"--null--"	" 𛅰  NUSHU CHARACTER-1B170"
0x01b171	"--null--"	" 𛅱  NUSHU CHARACTER-1B171"
0x01b172	"--null--"	" 𛅲  NUSHU CHARACTER-1B172"
0x01b173	"--null--"	" 𛅳  NUSHU CHARACTER-1B173"
0x01b174	"--null--"	" 𛅴  NUSHU CHARACTER-1B174"
0x01b175	"--null--"	" 𛅵  NUSHU CHARACTER-1B175"
0x01b176	"--null--"	" 𛅶  NUSHU CHARACTER-1B176"
0x01b177	"--null--"	" 𛅷  NUSHU CHARACTER-1B177"
0x01b178	"--null--"	" 𛅸  NUSHU CHARACTER-1B178"
0x01b179	"--null--"	" 𛅹  NUSHU CHARACTER-1B179"
0x01b17a	"--null--"	" 𛅺  NUSHU CHARACTER-1B17A"
0x01b17b	"--null--"	" 𛅻  NUSHU CHARACTER-1B17B"
0x01b17c	"--null--"	" 𛅼  NUSHU CHARACTER-1B17C"
0x01b17d	"--null--"	" 𛅽  NUSHU CHARACTER-1B17D"
0x01b17e	"--null--"	" 𛅾  NUSHU CHARACTER-1B17E"
0x01b17f	"--null--"	" 𛅿  NUSHU CHARACTER-1B17F"
0x01b180	"--null--"	" 𛆀  NUSHU CHARACTER-1B180"
0x01b181	"--null--"	" 𛆁  NUSHU CHARACTER-1B181"
0x01b182	"--null--"	" 𛆂  NUSHU CHARACTER-1B182"
0x01b183	"--null--"	" 𛆃  NUSHU CHARACTER-1B183"
0x01b184	"--null--"	" 𛆄  NUSHU CHARACTER-1B184"
0x01b185	"--null--"	" 𛆅  NUSHU CHARACTER-1B185"
0x01b186	"--null--"	" 𛆆  NUSHU CHARACTER-1B186"
0x01b187	"--null--"	" 𛆇  NUSHU CHARACTER-1B187"
0x01b188	"--null--"	" 𛆈  NUSHU CHARACTER-1B188"
0x01b189	"--null--"	" 𛆉  NUSHU CHARACTER-1B189"
0x01b18a	"--null--"	" 𛆊  NUSHU CHARACTER-1B18A"
0x01b18b	"--null--"	" 𛆋  NUSHU CHARACTER-1B18B"
0x01b18c	"--null--"	" 𛆌  NUSHU CHARACTER-1B18C"
0x01b18d	"--null--"	" 𛆍  NUSHU CHARACTER-1B18D"
0x01b18e	"--null--"	" 𛆎  NUSHU CHARACTER-1B18E"
0x01b18f	"--null--"	" 𛆏  NUSHU CHARACTER-1B18F"
0x01b190	"--null--"	" 𛆐  NUSHU CHARACTER-1B190"
0x01b191	"--null--"	" 𛆑  NUSHU CHARACTER-1B191"
0x01b192	"--null--"	" 𛆒  NUSHU CHARACTER-1B192"
0x01b193	"--null--"	" 𛆓  NUSHU CHARACTER-1B193"
0x01b194	"--null--"	" 𛆔  NUSHU CHARACTER-1B194"
0x01b195	"--null--"	" 𛆕  NUSHU CHARACTER-1B195"
0x01b196	"--null--"	" 𛆖  NUSHU CHARACTER-1B196"
0x01b197	"--null--"	" 𛆗  NUSHU CHARACTER-1B197"
0x01b198	"--null--"	" 𛆘  NUSHU CHARACTER-1B198"
0x01b199	"--null--"	" 𛆙  NUSHU CHARACTER-1B199"
0x01b19a	"--null--"	" 𛆚  NUSHU CHARACTER-1B19A"
0x01b19b	"--null--"	" 𛆛  NUSHU CHARACTER-1B19B"
0x01b19c	"--null--"	" 𛆜  NUSHU CHARACTER-1B19C"
0x01b19d	"--null--"	" 𛆝  NUSHU CHARACTER-1B19D"
0x01b19e	"--null--"	" 𛆞  NUSHU CHARACTER-1B19E"
0x01b19f	"--null--"	" 𛆟  NUSHU CHARACTER-1B19F"
0x01b1a0	"--null--"	" 𛆠  NUSHU CHARACTER-1B1A0"
0x01b1a1	"--null--"	" 𛆡  NUSHU CHARACTER-1B1A1"
0x01b1a2	"--null--"	" 𛆢  NUSHU CHARACTER-1B1A2"
0x01b1a3	"--null--"	" 𛆣  NUSHU CHARACTER-1B1A3"
0x01b1a4	"--null--"	" 𛆤  NUSHU CHARACTER-1B1A4"
0x01b1a5	"--null--"	" 𛆥  NUSHU CHARACTER-1B1A5"
0x01b1a6	"--null--"	" 𛆦  NUSHU CHARACTER-1B1A6"
0x01b1a7	"--null--"	" 𛆧  NUSHU CHARACTER-1B1A7"
0x01b1a8	"--null--"	" 𛆨  NUSHU CHARACTER-1B1A8"
0x01b1a9	"--null--"	" 𛆩  NUSHU CHARACTER-1B1A9"
0x01b1aa	"--null--"	" 𛆪  NUSHU CHARACTER-1B1AA"
0x01b1ab	"--null--"	" 𛆫  NUSHU CHARACTER-1B1AB"
0x01b1ac	"--null--"	" 𛆬  NUSHU CHARACTER-1B1AC"
0x01b1ad	"--null--"	" 𛆭  NUSHU CHARACTER-1B1AD"
0x01b1ae	"--null--"	" 𛆮  NUSHU CHARACTER-1B1AE"
0x01b1af	"--null--"	" 𛆯  NUSHU CHARACTER-1B1AF"
0x01b1b0	"--null--"	" 𛆰  NUSHU CHARACTER-1B1B0"
0x01b1b1	"--null--"	" 𛆱  NUSHU CHARACTER-1B1B1"
0x01b1b2	"--null--"	" 𛆲  NUSHU CHARACTER-1B1B2"
0x01b1b3	"--null--"	" 𛆳  NUSHU CHARACTER-1B1B3"
0x01b1b4	"--null--"	" 𛆴  NUSHU CHARACTER-1B1B4"
0x01b1b5	"--null--"	" 𛆵  NUSHU CHARACTER-1B1B5"
0x01b1b6	"--null--"	" 𛆶  NUSHU CHARACTER-1B1B6"
0x01b1b7	"--null--"	" 𛆷  NUSHU CHARACTER-1B1B7"
0x01b1b8	"--null--"	" 𛆸  NUSHU CHARACTER-1B1B8"
0x01b1b9	"--null--"	" 𛆹  NUSHU CHARACTER-1B1B9"
0x01b1ba	"--null--"	" 𛆺  NUSHU CHARACTER-1B1BA"
0x01b1bb	"--null--"	" 𛆻  NUSHU CHARACTER-1B1BB"
0x01b1bc	"--null--"	" 𛆼  NUSHU CHARACTER-1B1BC"
0x01b1bd	"--null--"	" 𛆽  NUSHU CHARACTER-1B1BD"
0x01b1be	"--null--"	" 𛆾  NUSHU CHARACTER-1B1BE"
0x01b1bf	"--null--"	" 𛆿  NUSHU CHARACTER-1B1BF"
0x01b1c0	"--null--"	" 𛇀  NUSHU CHARACTER-1B1C0"
0x01b1c1	"--null--"	" 𛇁  NUSHU CHARACTER-1B1C1"
0x01b1c2	"--null--"	" 𛇂  NUSHU CHARACTER-1B1C2"
0x01b1c3	"--null--"	" 𛇃  NUSHU CHARACTER-1B1C3"
0x01b1c4	"--null--"	" 𛇄  NUSHU CHARACTER-1B1C4"
0x01b1c5	"--null--"	" 𛇅  NUSHU CHARACTER-1B1C5"
0x01b1c6	"--null--"	" 𛇆  NUSHU CHARACTER-1B1C6"
0x01b1c7	"--null--"	" 𛇇  NUSHU CHARACTER-1B1C7"
0x01b1c8	"--null--"	" 𛇈  NUSHU CHARACTER-1B1C8"
0x01b1c9	"--null--"	" 𛇉  NUSHU CHARACTER-1B1C9"
0x01b1ca	"--null--"	" 𛇊  NUSHU CHARACTER-1B1CA"
0x01b1cb	"--null--"	" 𛇋  NUSHU CHARACTER-1B1CB"
0x01b1cc	"--null--"	" 𛇌  NUSHU CHARACTER-1B1CC"
0x01b1cd	"--null--"	" 𛇍  NUSHU CHARACTER-1B1CD"
0x01b1ce	"--null--"	" 𛇎  NUSHU CHARACTER-1B1CE"
0x01b1cf	"--null--"	" 𛇏  NUSHU CHARACTER-1B1CF"
0x01b1d0	"--null--"	" 𛇐  NUSHU CHARACTER-1B1D0"
